,0.6887310874495869,1.0472013023122964,1.2002168005761753,1.212363339016096,1.2388003779022565,1.282200855979684,1.4816307080648086,1.856492123674923,2.0180730896030603,2.1353498026097704,2.6628389333700495,2.715850641425299,2.933764192613819,2.9767404088637877,2.999827667741716,3.0336929506620294,3.125469198321265,3.13849072748525,3.2549235837875274,3.3500446388210756,3.365666830922877,3.484922808535626,3.6050133509778273,3.6544254703508803,3.6686061548297033,3.744797471470288,3.7891482895551354,3.8469663981258613,3.984161331151018,4.000578801978282,4.005381141794777,4.162523085498583,4.261126871669551,4.282715034087131,4.309384603511173,4.350224559346496,4.351712857641029,4.362690718832518,4.4406360184431835,4.462088977169397,4.510893241662829,4.519080553295357,4.530920058244639,4.6399463870000135,4.644964012258084,4.6881711895144695,4.736688494809748,4.790034234326241,4.797927039144458,4.817040487846098,4.832800997968955,4.8360423366525955,4.843582922467171,4.856434702115425,4.884277626896369,4.884327075609329,4.916427404984741,4.931537754203438,4.946911184828174,4.963183027659715,4.974971822921387,5.001825609607076,5.009365992041989,5.030237240967393,5.044465117198011,5.069399792159051,5.075505430642137,5.083429826208517,5.084932118050273,5.1026939862415945,5.10798643599274,5.121887713588283,5.152915832838541,5.153675397471166,5.16343436564754,5.2024461809514735,5.209313524903232,5.209559124850995,5.236371838973978,5.23710842680148,5.237978451349477,5.242025059908047,5.242694474971733,5.249053212096666,5.253666136548567,5.265634879746015,5.2765466285204425,5.276880540447956,5.299265714314963,5.318420634052961,5.374619740834956,5.384433891888186,5.395529448028874,5.3995031540925185,5.4132069935403875,5.478723904885659,5.4799058150968705,5.4956688899124595,5.502082363705837,5.504009787995193,5.537502074954084,5.541121021956778,5.54831526792979,5.549304400891499,5.55537205015229,5.560734730868136,5.58048499165148,5.58510858346663,5.591817119685297,5.599737020964162,5.622138231935527,5.666396601693698,5.66867721031299,5.704552317882678,5.706105851395833,5.713754693481126,5.726602460911672,5.762060705228148,5.7635455228717225,5.7694628737143026,5.778817252770127,5.808049126656447,5.812280105302894,5.8199000576541815,5.830808003182468,5.840574289507675,5.84530344870523,5.87149111568118,5.881778961145435,5.899206067218811,5.909788307411338,5.910763945393723,5.921665609144948,5.931894684197715,5.9403459979979,5.960162456474093,5.962834064869412,5.964381730023465,5.9754660324937765,5.980106832004331,5.9945979293387,6.004871372785717,6.012334340203086,6.014471610240538,6.020111665774817,6.043993169078023,6.052126108486123,6.073180503658446,6.08756194568659,6.096557820902936,6.112190054577237,6.120299441000601,6.1390908347628494,6.145386945122507,6.151765878915497,6.166155965633711,6.170740665400952,6.176924109923042,6.179455971431166,6.179684441686801,6.186809945838599,6.214866952174806,6.224931407626129,6.233067922802917,6.236692577486341,6.2469893602770625,6.249872835165968,6.2501296871045655,6.250363730434573,6.250366941470355,6.26159608609198,6.2626925451025555,6.265549610651939,6.266859423326097,6.27746567875538,6.291134741823562,6.293316193330462,6.293368249778637,6.2965951312095765,6.307742035467077,6.315073242604307,6.332252384143672,6.336234015745464,6.340298262094919,6.342137524712441,6.348428084532621,6.348440471115014,6.360308641596111,6.3611367881340115,6.365304507022323,6.3720678460140325,6.374886030810288,6.3750920944504585,6.380712533629525,6.382133789171104,6.383935210799996,6.405216895020229,6.408181900370629,6.411558808744515,6.416581761510152,6.419891200806724,6.425,6.42753574334534,6.432503537372756,6.434089946117833,6.438201000953958,6.441637374195103,6.445397132305035,6.457561921229027,6.457804552629953,6.460359826840481,6.4611252934094905,6.467229062417085,6.472728100749309,6.482425463906148,6.484818819893801,6.4947787997236235,6.50428994468565,6.506019289196117,6.516187285679437,6.516216545712075,6.5184506089520085,6.526711248982913,6.5324068154543165,6.54056840706426,6.545393816342087,6.554602867694965,6.5579086856694895,6.567302351868308,6.57136864846666,6.580878586912354,6.582407540703866,6.589847852131463,6.59569065559934,6.59668853597955,6.601006307047332,6.603086011662603,6.6035308365548415,6.603811845664713,6.603877482125241,6.615151242350838,6.615527970811877,6.615825945633827,6.618410032405551,6.618916505606974,6.619430237514048,6.6209766886970005,6.629042018860381,6.629500129974556,6.634587436364138,6.640343981067727,6.643279116266752,6.648742154534199,6.64936332088488,6.652181640276626,6.653029858847893,6.6558764160981365,6.669154181295597,6.6780978713055985,6.681776836062842,6.682511492214509,6.683446923065937,6.68559823381433,6.6879898575131955,6.688986440649412,6.690530591053573,6.697257158035698,6.697772044472839,6.70031585095841,6.704000524062373,6.706751523016667,6.708555028832201,6.71474715680724,6.71495508466757,6.717132015803112,6.728431342201155,6.730088218387308,6.730155301933292,6.734904066215039,6.735013069625199,6.735492919927116,6.736481695297913,6.73997666826785,6.745963773181595,6.746894777606735,6.7580884537667565,6.762399304885661,6.766472795597627,6.766516282205315,6.769276092934716,6.771065319540727,6.771093980003667,6.771336926829886,6.774478073744169,6.783153786815308,6.788046453140092,6.789000083667155,6.790513625578896,6.7914801398288915,6.792440318302394,6.792622728505563,6.800249342325309,6.801878669490589,6.803546405000849,6.804496847034702,6.807131361252262,6.808435060917528,6.815847186354183,6.816487098192159,6.820968388210488,6.821806763060657,6.822037348234,6.824739443403915,6.825809352589738,6.826495097798136,6.830082643309561,6.8309855869352925,6.837606902342334,6.8416293815568885,6.842071806346623,6.84224573021794,6.842482630160794,6.845020698336311,6.846051580684156,6.846650868741191,6.850435786996533,6.855893885379907,6.861769398898868,6.8627656299846125,6.865498019181653,6.871582576051314,6.875219724792745,6.884257952949958,6.884877441754418,6.884998391244138,6.886642527716472,6.887959602895008,6.890648037666133,6.891711790493248,6.896809252586306,6.897003964371184,6.8985227606931625,6.900515868979826,6.901403859953212,6.907087732313594,6.910108876748427,6.9112578048186855,6.911527674401081,6.912281863976462,6.917243085419663,6.91951500834852,6.920253291003141,6.92045362082995,6.921826416933836,6.925933396212504,6.926607807875615,6.931213233178909,6.936052583995928,6.937017102216951,6.937668977586661,6.937747054341119,6.937765981419687,6.9435827456830355,6.947698282691069,6.948226602399099,6.949150536389771,6.9522747532536195,6.952294421265177,6.963055626569095,6.969012996228545,6.975749009349855,6.978852787660545,6.979926785141885,6.983610014776592,6.984142859295422,6.986325349874378,6.989743209649449,6.9911407198301845,6.993113203553808,6.993938556115979,6.994206910170039,6.9950727698500845,6.996100774790926,6.999064022890393,7.002722086585412,7.007534897974329,7.010632866816766,7.010777323726294,7.011481485777058,7.012673878361488,7.0137577101570425,7.015168211784764,7.01662244324264,7.017391375602084,7.0196402926830865,7.020233525235755,7.025672784256997,7.031370590668316,7.032437295558685,7.035637343738442,7.0369289782634,7.038998597490472,7.039599762923714,7.0398990261435594,7.050382817597458,7.050706661762897,7.0509514367871695,7.051855307222445,7.0521670332297095,7.052433449698408,7.054244362765728,7.062830839092026,7.0649208596584145,7.065211203165261,7.065911984786645,7.067286925225843,7.070133740494793,7.0703494474037,7.0715992352924015,7.072348201217666,7.073725656364771,7.075681373798336,7.078012780586094,7.07909584888102,7.081291466952941,7.083590461387447,7.085830395081807,7.094348099513131,7.096980567448359,7.100791559061805,7.101682855719601,7.105152633978189,7.106097535114653,7.108682661160322,7.109071778397821,7.109720622330766,7.109938193640205,7.110556178294177,7.113015264158538,7.113665736310567,7.1140165608169905,7.117100234683966,7.117750243821186,7.118873632042238,7.119312154072437,7.121798316211633,7.127113445874479,7.127561997603696,7.128705823386853,7.128739940442738,7.132211581789243,7.133178222089704,7.13370944585644,7.135006672464702,7.137381119529984,7.139983904630021,7.140424937475382,7.140663140764843,7.142036065392776,7.14264807325435,7.142905372556306,7.142906193526379,7.143728160104699,7.144920013934103,7.14620637079552,7.1472902246106695,7.148117081025602,7.150107272259433,7.1530471863199185,7.154754074119705,7.156699745014493,7.157102845084117,7.158283119278119,7.1586292240627465,7.161551065647139,7.1656939563133175,7.165982072823942,7.167663013829527,7.168708289631116,7.168886797447232,7.170381911263623,7.172480871925656,7.174877447819629,7.179453671751769,7.1796942375752435,7.1812425890560005,7.183120061453465,7.185553199867978,7.188397960045712,7.190438105709328,7.191420614280215,7.191677819164692,7.192255137553856,7.192782162220263,7.1941057843219784,7.195052756618362,7.195137183300876,7.195398032706084,7.19701527543894,7.197387534763792,7.197787175028716,7.1983346912894755,7.198963735874751,7.199161030154766,7.199210821279854,7.201086714769674,7.202029762956072,7.203692624323932,7.20451426063125,7.20712254487385,7.207344632581956,7.207546752451075,7.209516352434071,7.2097006452589625,7.210700219168564,7.212656012857318,7.215136719271057,7.216022735666474,7.2176650017052335,7.218663622133316,7.21990293060747,7.221617368522602,7.222615626283184,7.225168384413695,7.227307086731109,7.227407745342811,7.229407874251634,7.230302152592587,7.231781342376853,7.233179093756804,7.233947655758514,7.236311304392359,7.237032279193411,7.2389767858934,7.239055798737877,7.242218887445529,7.247867994626439,7.248779495524818,7.250316920909952,7.251518442482523,7.252108269314663,7.252110652910765,7.254711766370676,7.257893999793553,7.259425808400404,7.260828487212613,7.262588789998622,7.263157716300522,7.265785327642569,7.266482803352209,7.266981012048289,7.268416944347574,7.2684620645869575,7.26885809799478,7.26975496025536,7.269992289380524,7.270145454653345,7.270896549686953,7.273624885305939,7.275868250474959,7.2764005021198095,7.277616721612696,7.2779834743770095,7.2795978154260155,7.28107706569524,7.281144647725857,7.281304546194581,7.283215389914274,7.285512423581236,7.287115375035289,7.287150924577188,7.287938577784185,7.289511997901483,7.2911168400096695,7.291378864558273,7.291776300045092,7.292917773152855,7.294843878869613,7.294923797909933,7.295242104973227,7.2957581447365865,7.296550844516435,7.296822512568911,7.297314856756598,7.299617954527229,7.299975515190766,7.301270016631318,7.302497061748474,7.303749212321895,7.304201487555028,7.30469400996991,7.306165251095242,7.306716979110651,7.308019646057273,7.30843299002184,7.308800320125574,7.313534190935225,7.314711613989488,7.316045764903294,7.316673844505899,7.317027939711336,7.317447827293586,7.318147457803067,7.3184025585697015,7.318546374093692,7.319476101191533,7.319879481220152,7.320765347972307,7.322364504589674,7.325252778227724,7.3300221528237595,7.330591514068152,7.330760542670878,7.33113476734166,7.332921772003071,7.336565837558863,7.336588932155443,7.337420739940326,7.338153191075835,7.339023596419854,7.342263197117491,7.3429858437597195,7.343519983651617,7.343649186246122,7.344899308380799,7.346335190750527,7.347072732220715,7.348002782360079,7.34871734561053,7.348782130266749,7.348860804813892,7.3491141845737475,7.3498664585531,7.35047690082272,7.350687814133759,7.351506444633478,7.351618332875808,7.3521272548819026,7.352657172043834,7.35700461951506,7.35737894118691,7.35794860009693,7.3583878392707165,7.358606919403965,7.361092727688184,7.363791366841953,7.36435905124659,7.364614735201671,7.365902838746615,7.36662432002293,7.3668596719771005,7.369236088675203,7.37044473395923,7.37215207824704,7.37531206080332,7.375637017686617,7.37577656257481,7.377324719923538,7.3779512348813485,7.379785043768931,7.380502347646472,7.382576982751222,7.383218054370883,7.383602636087502,7.385224389816341,7.385235702491922,7.387730110819594,7.387750719144547,7.38779678569463,7.388819349361922,7.390546995984148,7.390902816834587,7.39237986044334,7.393552808562427,7.393712857296575,7.393933640719646,7.394111222304561,7.395146230982434,7.397954130928643,7.402433106003014,7.4036969582655185,7.405209907396635,7.405380766386745,7.407316664213721,7.407713343866891,7.4084313312266294,7.409457642980834,7.409837453097244,7.412698587230728,7.418749386458673,7.420402160875589,7.420477395666419,7.422005748541676,7.423040984409829,7.426164185347703,7.426751944991109,7.432308265482649,7.432515521617557,7.432829820770444,7.433979077884724,7.435353595578121,7.435557790137213,7.435621464972807,7.435682564001954,7.437686320380952,7.4379772485447795,7.437997678205807,7.441330732625641,7.441488152332652,7.443263964867578,7.449286726685753,7.454155956431694,7.454480405955195,7.454863123699126,7.455129379840492,7.4558890497427335,7.45609691282271,7.456868081430234,7.45821603294342,7.462315259413772,7.463323614790805,7.465434073421361,7.466329710810617,7.468096395793414,7.468304260818252,7.472920783447636,7.473189262143693,7.47463224370124,7.475648527663498,7.475918271793725,7.478617856848191,7.480744899798466,7.490480125410208,7.491833558499779,7.491905216427193,7.49223931503905,7.493427256769052,7.493555817211505,7.493674735387495,7.4939478206805035,7.4947555717666114,7.496349186565527,7.5001026709701275,7.501207279563345,7.5035428532682396,7.50599070597213,7.507434881614258,7.513386205320905,7.515789462349333,7.515928053882158,7.516284917280906,7.519819442830008,7.521385933331143,7.522417753462249,7.5233766282839705,7.524645960449181,7.527878959600179,7.531727808324638,7.532625932088693,7.534608442290884,7.535614334907985,7.536359004916214,7.537223689598154,7.537619145161506,7.538183977136241,7.538796437687383,7.539078258807735,7.5410708876851675,7.541999779977089,7.543213995117982,7.544711937402006,7.545090638141941,7.545632026167321,7.548166168372855,7.548971258307579,7.549237844746435,7.550197712966701,7.551395338877967,7.55204097607467,7.553250762543347,7.554730438619377,7.55597005393589,7.559603909786985,7.565158229687312,7.565734389210496,7.566796598157337,7.569481152831442,7.570904841792053,7.571966242698756,7.573469047937844,7.573911757203563,7.5762526329358755,7.576289420632351,7.577008988545247,7.57702999885773,7.581758685165133,7.582009137775411,7.583498178643121,7.583923463356024,7.585297441460999,7.585310464480526,7.585824580220428,7.587329536208289,7.5893903772638645,7.591754929651218,7.591803877058803,7.593038230237931,7.594342744198656,7.595124064678764,7.595363726771371,7.5963030417344815,7.599247808912237,7.603237261817398,7.605022424988423,7.60535855528224,7.60541302578978,7.606054156080655,7.606883607570141,7.607111400637732,7.607879186866876,7.60895879741451,7.609830747553273,7.6117876572501375,7.61766117224884,7.618589273785063,7.620010353838679,7.620064603209305,7.622799253229193,7.625651189935806,7.627051927026171,7.6314008192514065,7.631413269752611,7.632537701059205,7.6331925262153755,7.634266289310594,7.636478565191972,7.6383601878327125,7.638964922082392,7.640961438800165,7.641579560404391,7.6433437160151385,7.644378341279371,7.646140841761431,7.649948761771882,7.650336339519764,7.650438929572383,7.651209263940799,7.651401196588009,7.653629929938684,7.656328321142801,7.660466420162878,7.661848267483593,7.663706131607182,7.66802226906988,7.668717313988919,7.669532810858022,7.670670931996563,7.670944846392371,7.671618912007439,7.673693024507966,7.675018062649843,7.675373583901858,7.676464605370224,7.680477934426658,7.686062905544385,7.686911641027465,7.688384778612554,7.6970995070119175,7.700659086159523,7.701715659486158,7.70477013832384,7.706630981290994,7.708878603771598,7.709273883594581,7.710076313099196,7.712333183352465,7.713338232503688,7.719277687182466,7.723808194317017,7.724660267709529,7.726135833148979,7.727022936914446,7.7287175156882775,7.734418146895134,7.7373274901846685,7.737439249738623,7.737691782552941,7.73907631685542,7.741430615117189,7.741715856695523,7.744213196356457,7.745260800939922,7.74722231418872,7.750009928003217,7.750256559397962,7.75576938221017,7.756502338840016,7.756947434855922,7.759294527666049,7.761652445577694,7.764715795219126,7.768340118983522,7.770200479161011,7.77196523795754,7.77218439156982,7.772808527705054,7.773776316483685,7.774768896021206,7.77780664773539,7.7805518678259995,7.7816067947702745,7.786792658954659,7.7874652787519905,7.7877536816682555,7.790138169249829,7.793203447044497,7.794385833518258,7.797691751732143,7.814718029382035,7.816303905614321,7.816548538227129,7.8180674878566965,7.826022890867387,7.826222933844466,7.828176843688347,7.8304102292007105,7.831785362422062,7.83350724929964,7.834206159201063,7.834497118979013,7.834833536750746,7.8356955481871315,7.836729855784307,7.837181586867823,7.8390765056765845,7.8477051696928894,7.853615732086045,7.853632207637158,7.85502191500848,7.858001741283654,7.858237267207978,7.859733168016337,7.860365918046927,7.8722810551564875,7.873671732728897,7.874904595175834,7.879544603303756,7.882308680310712,7.885445831039054,7.8885044148153876,7.888855914650323,7.889756772622754,7.892631831202562,7.893284797982754,7.89666219586559,7.9042163308669116,7.904509970401344,7.905671502148274,7.911268817137618,7.912870730328203,7.914709304048636,7.916690576142641,7.919796359706894,7.920240215805725,7.920791723339406,7.928642543558633,7.930128570736511,7.931863962476267,7.936961671579586,7.937939618000064,7.939043276836669,7.943534919108559,7.948047966801735,7.948080328890449,7.948480094710467,7.9491387477690125,7.952527932683718,7.956590946191428,7.960825671825747,7.962877857884711,7.963183027659715,7.964510813308297,7.964781610618375,7.967903593832031,7.974261439112507,7.976197733460729,7.9808777442480805,7.98113020974596,7.981635896665658,7.981895019161553,7.983798759327653,7.994302868492361,7.996465851570756,7.999294833402377,8.001984456531233,8.007091287424165,8.009635909249425,8.009951911651537,8.017197587716346,8.019893167995669,8.022037332448292,8.023587199009299,8.02506197355668,8.026858065967735,8.032248988650196,8.032585422519727,8.035980911707833,8.037252757080402,8.043034128325381,8.047562669875187,8.047735550123052,8.052895964733892,8.056342818202108,8.059811876563307,8.064542128224309,8.069036218233828,8.070095676327835,8.072050368819594,8.082269101183527,8.085741652029483,8.090177131192506,8.092784210287945,8.094552350780853,8.096557820902936,8.098145574305827,8.101255611480262,8.103774330332193,8.104578362269267,8.106284959195728,8.106858502742337,8.108888875086173,8.110043913687445,8.118237044262962,8.120332000137514,8.129368846354195,8.130704179595831,8.13150674991658,8.133667673295488,8.141536842366957,8.146130232367854,8.147591893401396,8.157044335035913,8.162954337326651,8.16343436564754,8.164889844251675,8.165099427965583,8.170104807306396,8.171044034646687,8.173478065098509,8.177689121884345,8.181185875682706,8.18157245476032,8.18190015481056,8.182402915997312,8.183139744540686,8.18460456509211,8.187620420987173,8.188988301708514,8.18921732477135,8.190856334498502,8.191950873343552,8.192488993910105,8.194736135272754,8.195706110071876,8.197894319107398,8.19841429663838,8.199210821279854,8.202446180951474,8.213827872408404,8.218579031927217,8.221295525654963,8.225949325166024,8.226534959918752,8.228479779744148,8.23798370805643,8.240684824666754,8.257959509228726,8.262520293887,8.280748752962817,8.280765243182246,8.28121871857752,8.282524184070168,8.28715753618524,8.292545580027083,8.294898787878655,8.297169076224474,8.306677784041533,8.306703536660072,8.312226523207,8.322706378154862,8.322931350431805,8.323694227844653,8.338275892130646,8.338821958909683,8.342234962441923,8.34368827929277,8.348782562713547,8.349077581210686,8.358308392177392,8.364270040008854,8.366247024078593,8.36648067157883,8.372384294910647,8.37668838613906,8.383544183305172,8.397281144912403,8.401207429853496,8.404652343217009,8.40861930511091,8.40903584121064,8.417451926543134,8.419377387943532,8.425095838165582,8.4297729599202,8.431020228871969,8.43389454962167,8.436021311885835,8.448886246357,8.45015913265608,8.45212748196569,8.457680465402257,8.458328354739695,8.458467900985722,8.459588073575464,8.4599512454212,8.468142937551576,8.469028976872305,8.470560563051386,8.471979251423921,8.474302063116184,8.47480633806671,8.476005149961862,8.481008130315011,8.491125141873345,8.491134903661418,8.498230268510987,8.498722687214771,8.50157109672216,8.518724572121934,8.520426498508273,8.525142575447692,8.53978131307261,8.543144833197726,8.56067691907683,8.578912858790897,8.586898314298463,8.597909586943002,8.599792119541915,8.606393519315255,8.623091618259355,8.630670382175648,8.631876908203449,8.632467605301787,8.641328098829765,8.6476811031777,8.64917430699863,8.6513107556639,8.651999597760668,8.654739625711965,8.660976266891733,8.668212304732918,8.698859832528253,8.707403949123805,8.712469882264337,8.718904619016195,8.720314068897984,8.729679246257765,8.737886829058509,8.741749178052022,8.745937463675462,8.747888266993238,8.748127152482995,8.753495151669066,8.754108743197781,8.763801573008633,8.781362538951713,8.785389959482584,8.786935724282372,8.788748025654531,8.795648019948151,8.801016518062877,8.81269839119039,8.821261505994412,8.825605449026856,8.8288925089971,8.831952076021382,8.832738652511702,8.840912528761594,8.85720765450672,8.860586511001724,8.862001234886836,8.862127445044031,8.866236985897757,8.87594753579227,8.876127315698971,8.883950735569634,8.884441722409466,8.888964229544907,8.889472686589249,8.900792187369223,8.903442179097064,8.908144948835531,8.91202552941666,8.930621893701632,8.93712578433565,8.951051693696382,8.961772908619226,8.987512118389121,8.990281501960215,8.997749566318586,9.003055404863606,9.031976321841155,9.033180684226433,9.034723980997033,9.037833754601236,9.048955790615677,9.053907979639332,9.060745295235261,9.062248042333568,9.063536516033468,9.072493203776713,9.073323534216598,9.073333143166163,9.075141375101712,9.096032330494074,9.101829010162737,9.109326423037453,9.110590808340342,9.111521121456867,9.11605724912058,9.12751880236624,9.144546060897913,9.15726533810341,9.162344479721805,9.175235625169512,9.175833918647882,9.178002573510817,9.199197888157402,9.214824530010008,9.221342315608094,9.22461120554651,9.229638170777614,9.232087021833017,9.238116434167996,9.238225142754832,9.248661424983206,9.25128703023567,9.27212955428985,9.274897767482905,9.307454677963978,9.327705036756939,9.350312848655035,9.351891992869646,9.356968716739761,9.361484837156114,9.368319840184396,9.403696958265519,9.408182880314703,9.424932691250815,9.42513928154251,9.439706197240572,9.459489281266054,9.459696186877546,9.461414840074255,9.462205535515569,9.47602997305901,9.494696617459029,9.520058257552897,9.53091750107883,9.535337324875016,9.536849104087601,9.574527151879021,9.577729294162406,9.578299084754605,9.57875463167028,9.581537038479809,9.586791280322608,9.590532445822767,9.590777772200674,9.597273787961768,9.611006933285926,9.617597700186662,9.624610094809444,9.639571434481862,9.643948240079016,9.647967688671512,9.658188333229024,9.663072112270719,9.694767718102078,9.698428207072942,9.706119412687716,9.710457508886314,9.713106520069381,9.72800185981635,9.737327490184668,9.738225142754832,9.771055287267654,9.776684162717054,9.777016302728336,9.786283321139683,9.78644792892105,9.792585669510949,9.80575499587342,9.813635378710153,9.831604285326822,9.845483484864566,9.861829474314096,9.865528897168339,9.87328944448554,9.877951234881348,9.87921178606424,9.910364561213434,9.928328804120893,9.93115661799552,9.933656957928811,9.96432945715449,9.96741351598802,9.985967956369898,9.98992958858703,10.004852560891141,10.047920733777172,10.048430168178786,10.048955790615677,10.081431566643158,10.107363095663416,10.110825672905712,10.115513452081938,10.117297787684802,10.12408733387578,10.14301963462358,10.148532028730159,10.156800642480627,10.166782998327955,10.18834713090748,10.190159595254885,10.193625141935353,10.239708774071065,10.240616835646854,10.241855981914604,10.290241930528286,10.295610759422777,10.30923687685112,10.317474700509695,10.33270693109452,10.496224064279902,10.50596251594693,10.66290723837351,10.82886538287678,10.864738577772071,10.912848542832277,12.07765613827453
