,1.0,1.5,4.5,5.0,6.0,7.0,7.2943449959316515,8.0,9.0,10.0
actual rating,1.0,1.5,4.5,5.0,6.0,7.0,7.2943449959316515,8.0,9.0,10.0
no of actual ratings,1.0,1.0,1.0,4.0,10.0,5.0,33.0,11.0,7.0,7.0
average,7.2943449959316515,7.294344995931652,7.294344995931651,7.897172497965826,7.506041497152156,7.517737998372661,7.2487632285289285,7.550946815592869,7.781674997094037,7.269004998256422
std,0.0,0.0,0.0,1.2200004086920473,0.5518779636849142,0.4081702533172554,0.7189678971533667,0.5450193079714846,0.9377849491203255,1.3497815223361918
mse,39.61877892780982,33.57443393187818,7.8083639562882565,9.882009480178306,2.5727302779453143,0.4346555906520016,0.5189925346566902,0.49869480848790054,2.3637564235024255,9.280243857588612
rmse,6.2943449959316515,5.794344995931652,2.7943449959316506,3.1435663632534157,1.603973278438676,0.6592841501598545,0.7204113648858478,0.7061832683432117,1.53745127516368,3.0463492671702324
mae,6.2943449959316515,5.794344995931652,2.7943449959316506,2.897172497965826,1.5060414971521559,0.5177379983726607,0.29509479844545394,0.6308713662253126,1.5040392886202487,2.7309950017435782
