,0.75,1.0,1.25,1.5,2.0,2.25,2.5,2.75,3.0,3.5,4.0,4.5,4.75,5.0,5.25,5.5,5.75,6.0,6.25,6.5,6.75,7.0,7.25,7.2943449959316515,7.5,7.75,8.0,8.25,8.5,8.75,9.0,9.5,10.0
actual rating,0.75,1.0,1.25,1.5,2.0,2.25,2.5,2.75,3.0,3.5,4.0,4.5,4.75,5.0,5.25,5.5,5.75,6.0,6.25,6.5,6.75,7.0,7.25,7.2943449959316515,7.5,7.75,8.0,8.25,8.5,8.75,9.0,9.5,10.0
no of actual ratings,2.0,6.0,1.0,3.0,5.0,1.0,4.0,3.0,13.0,2.0,11.0,7.0,4.0,78.0,3.0,6.0,2.0,64.0,1.0,7.0,1.0,165.0,6.0,544.0,2.0,3.0,245.0,5.0,1.0,3.0,104.0,1.0,82.0
average,8.5,8.116278443254762,8.0,7.4275991389725675,7.461934827244077,5.0,7.647172497965826,7.786239964644018,7.3816901370738055,7.2943449959316515,7.1743617143192235,7.738149298979623,7.136086248982913,7.461753900708762,7.574244842156387,7.119473826292432,7.0,7.43220032689862,7.2943449959316515,7.670746819424484,7.2943449959316515,7.499390298716785,6.430700082145183,7.417292034911716,7.120777206493429,7.8455956087140235,7.333051312624653,7.076606997558992,7.2943449959316515,6.604507318199373,7.335408180799417,8.0,7.474617616928601
std,1.5,0.9061503459933921,0.0,0.18844981633086672,0.3141362291286775,0.0,0.35282750203417423,1.226940539091924,1.4407275815296325,0.0,0.41087982651862737,0.6513910047540785,1.4208325999199418,0.99331444609806,1.1515992984337458,1.087964268345838,0.0,1.0533660714026343,0.0,0.43709368985099684,0.0,1.0701816755628903,1.760954765248365,1.0807799949154289,0.8707772064934289,0.5278782961940318,1.0316824292022062,0.8343349171064334,0.0,0.9755777996849475,1.0397862294821905,0.0,1.1178708641227582
mse,62.3125,51.46252733147637,45.5625,35.171944885623454,29.931413627512974,7.5625,26.617871970007435,26.869096067944763,21.274904421510087,14.397053948151564,10.24539452517565,10.909921123556755,7.712172864580609,7.046905856481904,6.7282950304436655,3.8063617232435476,1.5625,3.160777856750733,1.0906564705274813,1.5616990089001053,0.29631147459582974,1.3946794891630352,3.7722140406478335,1.1832013718033596,0.9020628704634273,0.2877940159981187,1.5091891863162648,2.072965892080525,1.4536039888350494,5.554890890898168,3.8520213275702937,2.25,7.627191449581942
rmse,7.893826701923472,7.173738727572699,6.75,5.930593974099344,5.4709609418741945,2.75,5.159251105539198,5.183540881284218,4.612472701437927,3.7943449959316515,3.2008427835767956,3.3030169729440924,2.7770799168516214,2.6546008845929934,2.5938957246666,1.95098993417279,1.25,1.7778576593053599,1.0443449959316515,1.2496795624879624,0.5443449959316515,1.1809654902506825,1.9422188446845616,1.0877506018400356,0.9497699039574939,0.5364643660096341,1.22849061303547,1.4397798068039867,1.2056550040683485,2.3568816030717725,1.9626567014050862,1.5,2.7617370348354933
mae,7.75,7.116278443254763,6.75,5.9275991389725675,5.461934827244077,2.75,5.147172497965826,5.036239964644018,4.3816901370738055,3.7943449959316515,3.1743617143192226,3.2381492989796237,2.386086248982913,2.478531077402104,2.3242448421563875,1.7861404929590996,1.25,1.5385158125551301,1.0443449959316515,1.1707468194244843,0.5443449959316515,0.8398449348934839,0.8636449137864686,0.681471542454579,0.8707772064934289,0.5050244822156383,0.9169858885259464,1.173393002441009,1.2056550040683485,2.1454926818006266,1.7415148961236584,1.5,2.525382383071399
