,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0
actual rating,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,5.0
no of actual ratings,22.0,56.0,60.0,229.0,162.0,603.0,390.0,800.0,252.0,382.0
average,2.8341523464391685,2.721288677768269,2.866199569581253,2.9302716778188906,3.0995404313463166,3.271452412330751,3.4870591735606395,3.744192822388517,3.9748525764680207,4.127704229672751
std,1.3274467529102594,0.956727608422471,0.7999745660149895,0.8485326913784051,0.6922257972223904,0.7198387087934198,0.616229139997417,0.6784563044014609,0.5927210581832906,0.7024292184347649
mse,7.210382058199466,3.878162428931019,2.5064605701948697,1.5854131228898531,0.8386252831591016,0.5918541788375627,0.3799058179708896,0.5257402690996407,0.6270980692561955,1.2543067178416842
rmse,2.6852154584314953,1.9693050624347206,1.583180523564786,1.2591318925711688,0.9157648623741258,0.7693205956150938,0.6163650038499019,0.7250794915729176,0.7918952388139453,1.1199583554050947
mae,2.3341523464391685,1.7391458206254122,1.3761829932818044,1.069860997636252,0.7513110610573775,0.5611737797561394,0.4669851741122609,0.5227222673641198,0.6179900174713846,0.8722957703272498
