,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
46,0.001474336,-0.14845486,-0.23892045,0.2517501,-0.26731992,-0.02121352,0.17052914,0.3734549,0.22190689,-0.2530035,0.36791685,0.23299697,0.19542758,0.41434717,0.11107821,-0.08868177,0.34498686,0.032664746,0.1900401,-0.42184013
47,-0.0953868,-0.0806695,-0.015969288,0.09197123,-0.096860625,0.07362627,-0.011821631,-0.008056357,0.015727876,-0.12628898,0.05460463,0.07222376,-0.09412415,0.08839814,0.08068158,0.05862993,-0.008273968,-0.017906955,0.033768553,-0.090704575
48,0.089227594,0.10555549,0.0003450358,-0.16228044,0.23347373,-0.0313729,0.039321903,-0.122925684,-0.014865983,0.18787932,-0.10868473,-0.06976654,-0.16137579,-0.18782544,-0.16070057,-0.13354872,-0.068546586,0.1539887,-0.028759554,0.19826585
49,0.013967356,0.060987644,0.013863737,-0.01382625,0.088219255,0.03092413,0.03093798,-0.018652866,-0.010375195,0.15212499,0.014491115,-0.034526024,0.065011166,-0.08901857,-0.09640441,-0.18428332,-0.039521363,0.054643057,0.028102523,0.08115713
50,0.20292369,0.09058782,-0.024933958,-0.070686355,0.22982062,0.049618658,0.009924641,0.09864561,-0.07259655,0.32557473,0.16885775,-0.09302356,-0.020695845,-0.05576112,0.12783162,-0.10971232,0.18025409,0.24588989,-0.025398295,0.2750536
51,0.0024428775,0.08346973,-0.08115013,0.20661075,-0.061038345,0.023068827,-0.051001385,0.068309814,0.05394407,-0.052864388,0.170769,0.051034972,-0.081773795,0.27383336,0.20899436,0.024702713,0.24935411,-0.025132582,0.2785014,-0.23696357
52,0.18452805,0.11725602,-0.14878966,-0.0032868707,0.047779907,0.08495976,-0.022843085,0.15372564,0.01819103,0.074435286,0.14286149,0.046196923,-0.118411765,0.03947534,0.048430465,0.19807084,0.116259396,0.042461917,-0.098939605,0.020813998
53,-0.04007468,0.028152702,0.023335295,0.014679675,-0.012343826,0.0124595165,-0.00825795,-0.029008513,-0.041396674,-0.024297955,-0.038027856,-0.0011293459,-0.012900804,0.012760779,0.034993507,0.009921999,-0.011836432,-0.044035863,-0.043593954,-0.034374915
54,0.08363818,0.03049777,-0.11303353,0.042068195,-0.040940404,0.041862532,0.07676743,0.062208064,0.07032332,0.09568832,0.08995049,0.037208144,0.019297337,0.04597916,0.097510666,-0.05385007,0.13931002,0.14465559,0.009810891,-0.033084556
55,-0.0929256,-0.19023053,-0.36776248,0.16806804,-0.32695282,0.09806088,0.13021515,0.43077847,0.24105403,-0.040456057,0.22112991,0.13579622,0.18952185,0.49315432,0.15031901,-0.19240722,0.21904129,-0.050332315,-0.054734547,-0.41373613
56,-0.09818044,-0.08673702,0.050400343,-0.060482386,0.11454977,0.058090203,0.21813893,-0.20916231,-0.100696556,-0.027522672,0.0028994153,0.052158516,-0.09974406,-0.14704412,0.039901536,-0.26590934,-0.058580983,0.06176064,0.08529585,0.17950183
57,0.22341643,0.01527492,-0.09029115,0.10556672,-0.021198196,0.19854118,-0.073286824,0.2688407,0.08886636,0.10361751,0.07814336,0.026221711,-0.10842439,0.15572606,0.14076826,0.0075259283,0.31463972,0.23647684,0.018201973,-0.02617099
58,-0.025748577,-0.004815909,-0.027563248,-0.05000708,-0.02563623,-0.059429426,0.04196871,0.07436014,0.08765681,0.024559613,0.021704664,0.04859078,-0.043054882,0.03996862,0.039364483,-0.056396004,0.01412793,-0.03033991,0.088403575,-0.026215253
59,-0.039644845,-0.13741086,-0.3030091,0.3161174,-0.12390103,0.1329734,0.16584271,0.35307142,0.30849874,-0.12280877,0.26570866,0.29729807,-0.012916405,0.19518325,0.21049182,0.22207832,0.2568697,0.12790556,0.08573035,-0.27850115
60,0.026801337,-0.03434323,-0.02352592,-0.0053337947,-0.010796322,0.043622885,0.030322574,0.008394259,0.027922107,-0.032721568,0.022286465,0.008494438,-0.03274104,-0.0020685762,-0.020333834,0.07885489,0.034132462,-0.015839664,-0.040333237,-0.070060715
61,-0.06866571,0.06516704,-0.014363596,-0.11625794,0.19057478,-0.20649892,0.011642353,-0.16524617,-0.14157702,-0.03615601,-0.16592985,-0.06944078,0.0006403826,-0.05397441,-0.35532174,-0.17586812,-0.18205518,-0.16834596,-0.06956025,0.09143253
62,0.03639509,0.08156588,-0.11052344,0.07793179,-0.09056444,0.1258477,0.036166206,0.22556469,0.099402696,0.016006755,0.10124351,0.09100347,0.024797779,0.13001066,0.16898324,0.14024468,0.2135162,0.17950477,0.08978347,-0.17896667
63,0.01633401,0.080098346,-0.062158804,0.11540103,-0.010595845,0.06049224,0.06453493,0.16335389,0.0024782738,0.027568582,0.1057221,0.060915507,-0.036002662,0.111918576,0.101579666,0.026009014,0.15534748,-0.011283813,0.12269161,-0.050623756
64,0.04157518,-0.029996239,-0.19722207,0.12557517,-0.17657977,0.025038525,0.02162881,0.1373452,0.046240453,-0.101388276,0.17928728,0.1214621,-0.0073064156,0.19507815,0.16462219,0.00064522336,0.21583809,-0.011187704,0.0048877923,-0.19244193
65,-0.020521052,-0.2970644,-0.19093628,0.21482667,-0.108983666,0.040906526,0.07643615,0.24329843,0.07860634,-0.073551334,0.178156,0.03880572,0.19937074,0.21004458,0.025522659,-0.09011994,0.1337233,-0.1003916,0.08981709,-0.27789065
66,0.13612801,-0.026056498,-0.26285824,0.14447455,0.03973289,0.20970562,0.039431125,0.24259031,0.13258502,0.16088206,0.21275608,0.1139933,0.10982895,0.20329025,0.25991136,0.053476445,0.29510853,0.23352805,0.0763614,-0.14851543
67,-0.1483241,0.10107929,0.12748544,-0.06596881,0.065214135,0.03233317,-0.03805461,-0.18498582,-0.07698978,-0.09121421,-0.18780302,-0.077239655,-0.0622634,-0.109446175,-0.10653848,-0.06428711,-0.07537543,-0.009784729,-0.07482119,0.05417308
68,0.080887444,-0.016129633,0.125519,-0.28487602,0.30398723,-0.07002668,-0.121835455,-0.2079195,-0.052494563,0.22560719,-0.23055299,-0.19219765,-0.13891457,-0.27040794,-0.18680477,-0.0785966,-0.28554428,0.03699251,-0.03566488,0.26614642
69,0.063025095,-0.01838542,0.0038341647,0.09733277,-0.040581297,0.07963119,0.012197873,0.009506604,-0.07107238,-0.087546684,-0.07432935,0.020657204,0.0030339973,0.040866155,-0.04604527,-0.024536218,0.02431558,-0.011298554,-0.012243501,0.010949335
70,0.055397518,-0.014734276,0.044336487,-0.08181575,0.10651934,-0.004955458,-0.05006658,-0.04822981,-0.06511888,0.076130964,-0.07386777,-0.008417428,0.014922375,-0.07247669,-0.14306043,0.017611135,-0.037762098,0.12735152,-0.0115382,0.028587526
71,0.0197901,0.045995306,-0.013898658,0.05914658,-0.11389393,-0.017633598,-0.11898402,0.09736797,-0.11697423,0.019577533,-0.027976207,-0.034450084,-0.041750092,0.1402488,0.05162155,0.036895357,0.13085786,0.09050799,0.056351855,-0.018819977
72,0.0956151,-0.043146823,-0.46722284,0.1779101,-0.31629086,0.016846253,0.08969137,0.32550484,0.2569628,-0.07906035,0.3417039,0.34243408,0.13293368,0.38140884,0.028035017,-0.22312672,0.30730474,-0.02692294,0.14264803,-0.49007928
73,-0.14276384,0.0033807736,-0.08710854,-0.010069046,-0.07923694,-0.21523552,-0.0051699975,-0.055325236,0.082051046,0.06326788,0.029053774,0.044462536,-0.07837989,0.0062599736,-0.14122665,-0.014731077,0.07817456,-0.12900418,0.14425854,-0.15310873
74,0.028745042,0.04395336,0.12218243,0.019175641,0.10006112,0.11955689,0.054335546,-0.1505828,-0.16584219,0.14148743,-0.157239,-0.10035565,-0.12907296,-0.08812646,-0.062298905,0.041719377,-0.10778655,-0.04538726,-0.010330924,0.10508462
75,0.13875441,0.1434412,-0.20771429,0.0026310233,0.047666032,0.002563664,0.11090361,0.07867041,0.16284971,0.14886628,0.04448964,0.07581673,-0.03588772,0.038246438,0.22597404,-0.005671936,0.16386959,0.10898757,0.13513966,0.10873815
76,0.036789965,-0.13383932,-0.06523082,0.06500871,0.017553467,0.033529855,-0.011457677,0.017852826,-0.010666978,0.005904378,0.020802509,-0.023187201,0.026491689,0.008735876,-0.0022963844,-0.01692213,0.02168638,0.007879731,-0.043009263,0.0027296548
77,-0.056361776,-0.02566637,-0.098476514,0.10789411,-0.12334317,0.0032279876,0.003380959,0.04119291,0.01994797,-0.1151662,0.1062496,0.06640992,-0.04661113,0.09572013,0.07494508,0.085501276,0.16475973,-0.13280492,-0.0040333737,-0.1563192
78,1.8085993e-05,0.008046406,0.003932825,0.026430115,-0.015316111,0.038081933,0.068719305,0.013821478,-0.02008895,0.0006757182,0.082456976,-0.004310056,-0.0047689513,0.05314097,0.034466166,0.027025498,0.016814739,-0.013072727,0.037196726,-0.017504916
79,0.12448515,0.034766015,-0.21886364,0.08353043,-0.025911212,-0.04851663,0.03041494,0.11825422,0.120024346,0.16277128,0.04153055,0.098025866,0.0736793,0.17295147,0.1703978,-0.13715847,0.1993896,0.21517928,-0.04004707,-0.1090007
80,0.12925304,0.11171871,0.13671704,-0.17210115,0.07192612,0.0047279345,-0.17320542,-0.33890352,-0.033272576,0.17771101,-0.15703098,-0.19617043,0.057316195,-0.31039098,-0.24623686,-0.05728145,-0.2914028,0.09954506,-0.15364675,0.28658247
81,0.07804157,0.03562297,-0.12410818,-0.07613041,0.111634634,0.15763073,-0.026028106,0.07892795,0.021098638,0.0900146,0.09651459,-0.008014773,0.012309635,-0.050285276,0.019589804,-0.048331343,0.05757784,0.09650361,-0.010787685,0.1318487
82,0.301581,-0.01527625,0.055241022,-0.15895662,0.19192559,0.036165815,0.121993884,0.012975677,0.06414971,0.03953699,0.09938986,-0.00028856535,0.2368476,-0.008541355,-0.22432624,-0.22692795,0.02863058,0.2632353,-0.027182879,-0.014781047
83,0.048262205,-0.059799217,0.021871265,-0.005598919,0.056171495,-0.06855171,0.0060249525,0.009377274,0.017064923,0.006474466,0.015160552,-0.011335676,-0.022927053,-0.0039961794,-0.008200697,-0.005594397,-0.066500746,0.04716652,0.015577934,0.038911864
84,-0.13930635,0.1063299,-0.12865081,0.33602738,-0.3198959,0.078463495,-0.06848611,0.32635498,0.09481957,-0.14074275,0.26143813,0.230345,0.067781925,0.323072,0.20842169,0.2326481,0.38529137,-0.1740223,0.14802265,-0.4416825
85,0.032040622,0.038014457,0.00699386,-0.11409378,0.16423175,0.012643778,-0.0039202934,-0.079324216,0.09066898,0.08086017,-0.11693082,-0.20474185,0.00012999444,-0.030182224,-0.09160003,-0.12359047,0.08451628,0.11018894,-0.020220865,0.17359605
86,0.1831272,-0.016029032,-0.23796558,0.19293958,-0.23572317,0.16813423,0.034201693,0.2082021,0.15500337,-0.13044076,0.28055304,0.14674293,0.09161716,0.25856632,0.31391826,0.09094129,0.32737744,0.10814807,0.06754891,-0.2174642
87,-0.03668359,-0.0018167275,-0.06785625,0.073665574,0.004103986,0.102116816,0.023304125,0.22220033,0.1022756,-0.034538846,0.120738484,0.037787933,0.10369739,0.16747403,0.21013759,0.20329465,0.10496011,-0.099472225,0.07173493,-0.19531202
88,-0.097797714,-0.07334856,-0.16620566,0.17574322,-0.11334923,-0.1193205,0.04052683,0.14439017,0.051416725,-0.04996793,0.18137243,0.08766995,0.14393936,0.120178364,0.009304245,0.055578005,0.06970548,0.0051926007,0.10205638,-0.24995084
89,-0.11765561,-0.017152853,-0.09859142,0.07914693,-0.017223556,0.02693043,0.04575434,0.18138945,0.055947877,-0.12768662,0.083298154,-0.025940225,0.08448871,0.13410954,0.06555629,0.0309277,0.076725796,0.09873658,0.20944072,-0.11602749
90,-0.02864993,-0.00902183,-0.0052713114,0.09763734,-0.16250652,0.008947737,0.019882636,0.022804717,0.09136313,-0.09317626,0.11558477,0.101331376,0.004300155,0.17299452,0.07644485,0.013794355,0.13506553,-0.019805018,0.023155255,-0.14519043
91,-0.103226244,-0.14536229,-0.1428506,0.15311766,-0.15290076,-0.046721585,-0.03774586,0.10010458,0.12904118,-0.14152817,0.027201787,0.03931266,-0.10151625,0.16636328,0.14109609,0.15492281,0.007417947,-0.12465872,0.1527007,-0.21337359
92,-0.04349911,-0.020406118,-0.017701201,-0.004931452,-0.040877618,0.056926116,0.073561184,-0.02956491,0.09113778,0.10085578,-0.016671553,-0.00882232,0.06164473,0.012704574,0.108615495,-0.057480905,0.010632387,0.005457351,0.027295517,0.012320414
93,-0.0036671476,-0.047671903,0.04696196,-0.05417426,0.04618686,0.013071908,0.059399735,0.050214693,-0.08581868,0.028980471,-0.07174368,-0.037376743,-0.06797196,-0.0016552127,-0.03515043,0.020870456,-0.038796056,0.10264196,-0.08757549,0.06401893
94,0.07951337,0.14386886,-0.15449275,0.10005843,-0.12777302,0.009022062,0.10884863,0.1536456,0.21338472,0.16748518,0.12801722,0.07556757,-0.023688568,0.110211655,0.33854136,-0.0047653574,0.27771464,0.2601689,0.14093256,-0.14393832
95,-0.09202119,-0.062474746,0.10714876,0.031379055,0.09311342,-0.0060541746,-0.033692736,-0.065670416,-0.11561278,-0.1618601,0.013332008,-0.10889944,-0.08006941,-0.053372785,0.036138058,0.16530982,-0.063105784,-0.0050167567,0.0027967081,0.09339506
96,-0.021123236,-0.055384103,-0.35114223,0.021534642,-0.10323367,0.019134834,0.17952879,0.18363431,0.18212527,0.1066626,0.26314008,0.11976137,0.029337207,0.09533188,0.16390288,-0.12872979,0.23368207,0.0989725,0.025977038,-0.15254359
97,-0.1484048,-0.14249764,-0.12890378,0.15381594,-0.08432783,0.11413328,0.13757962,0.18269911,0.097400345,-0.123783216,0.11079023,0.11450349,0.13931538,0.24803947,0.07451936,-0.03812136,0.13307683,-0.15216108,-0.036887918,-0.20030595
98,0.03785793,-0.04076177,-0.10532964,-0.015195493,-0.13787952,-0.0113435695,-0.0028199053,0.046737213,0.040446043,-0.011259172,0.083158955,0.01793964,0.07520588,0.10779915,0.048679,0.043194532,0.09496437,-0.049397748,0.0014099877,-0.087873146
99,0.05724537,-0.04833185,0.035537165,0.073010646,0.0037999114,0.060885698,0.033934657,0.18691862,0.07658327,-0.06194754,0.1775373,-0.018757692,0.046417426,0.15338297,0.14452724,0.1017231,0.09757565,-0.038574107,-0.03580755,-0.08959846
100,0.16504546,-0.013780641,-0.054432902,-0.2081652,0.17669442,-0.12268289,0.09230693,-0.069309324,-0.048969116,0.24138394,0.046673335,-0.06656939,-0.10542457,-0.19830422,-0.12827753,-0.19878528,-0.004516474,0.27899012,-0.053403325,0.20766194
101,0.09509688,-0.005605122,-0.03518437,-0.063434675,0.1741233,0.057367854,0.05124155,5.8387148e-05,-0.008895486,0.02811977,-0.03604455,-0.06398526,-0.061424315,-0.04436172,0.030277178,-0.018068062,0.06215474,0.06394925,-0.026907375,0.1072739
102,-0.20964172,-0.0043820473,0.172141,-0.056534346,0.23297143,-0.03671509,0.04417838,-0.05346621,0.0602862,-0.07418222,-0.25541115,-0.15419824,-0.17935106,-0.15875135,0.082084626,-0.020974416,-0.14534773,-0.08094321,0.038113743,0.15598832
103,0.01539813,0.053223062,-0.06021149,0.051812243,0.07962573,-0.04997014,0.10438242,0.08815154,-0.004245428,-0.014595574,-0.020396575,0.015477764,0.01170099,0.06711619,0.058715776,-0.031907123,0.04784637,0.12385178,-0.029718846,-0.076304644
104,0.076809466,0.15253201,-0.071798235,0.05511108,0.15617795,0.17287147,0.020384433,0.104580276,0.05293075,0.093003884,0.03538966,0.04001294,-0.07860108,0.05684538,-0.040931433,0.07468669,-0.030935943,0.03029922,0.15024911,0.099866316
