,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
12,-0.063878454,0.14122996,-0.08396898,0.030009506,-0.12765181,-0.23248233,-0.1387284,-0.1925542,0.08806569,0.015677072,0.17875768,0.2122827,-0.017072042,0.091917016,-0.015171555,0.122747876,-0.018416362,0.053637873,-0.109742515,0.083352976,0.084548295,0.1532129,-0.0551863,0.20955496,0.13715619,-0.11314372,0.08691029,0.13694458,0.11526448,-0.082226865
13,-0.11506122,0.15143451,-0.14470924,-0.024230713,-0.057815414,-0.024984851,-0.005071345,-0.13189332,-0.15034671,-0.054753054,0.06843781,0.07111338,0.04486577,-0.076334156,-0.046458606,-0.07065535,-0.086214535,0.15428647,-0.04375131,0.1394655,0.16901866,0.038617216,0.10012038,0.1098391,0.13184316,-0.1620993,0.10185969,0.07413128,-0.09786474,-0.06833319
14,0.06469902,-0.197241,0.1489782,0.02767927,-0.004237214,0.17141967,0.14244097,0.20325443,0.031329736,0.025837854,-0.15385786,0.010650601,-0.13127403,0.0539571,0.05552254,-0.0073156394,-0.06807743,-0.14009388,0.066156134,-0.16816239,0.0133197345,0.024175858,-0.076358594,-0.2018039,0.011946837,0.1882554,-0.08461935,0.012753163,0.07982144,0.115587495
15,-0.019101175,-0.06879875,0.11519287,-0.064405784,0.19384263,0.06473407,-0.013978989,0.054854747,0.28493735,-0.06891408,-0.11906085,-0.15991235,0.07665907,0.03569252,-0.058751047,-0.100781105,0.07678555,-0.11684448,-0.11305596,-0.024287008,-0.023962835,-0.055915873,0.070063815,-0.092838176,-0.051003527,0.014058152,-0.09061522,0.044877913,-0.1135973,0.050260436
16,0.11391455,0.22410269,-0.38786766,-0.37738132,0.15923005,-0.3940106,-0.34203184,-0.12956141,0.3709969,-0.020321587,0.31431878,0.23478019,0.36334282,-0.23101582,-0.25723013,0.047689985,0.21373035,0.3486252,-0.4212401,0.04730487,0.03694932,-0.30917916,0.32900622,-0.07486408,-0.54236066,-0.3139063,0.23097888,0.40869159,-0.41727346,-0.40863734
17,0.034279633,-0.17305364,0.008115903,0.050642278,0.048100512,0.24211566,0.13250446,0.23355708,0.06974379,-0.076284885,-0.03951103,0.015319405,-0.06506863,-0.01246816,-0.046181515,0.01166784,0.13567522,-0.01090449,-0.1608828,0.1424513,-0.10728734,0.117219105,0.048154123,-0.2103949,0.1882267,0.03408551,0.06330967,0.048576646,-0.04040887,0.10234789
18,0.017280018,0.1340841,-0.1034345,0.07524683,-0.13083707,-0.107052006,0.027300104,-0.25135437,-0.22403003,0.0780377,0.14903152,0.15696248,0.02569105,0.0996362,-0.074100815,-0.20375113,-0.24763264,0.13985747,0.010563899,0.14032114,0.062174305,0.12633322,-0.0024814901,0.19979884,0.22842102,-0.14435354,-0.005338879,-0.09289747,0.014008845,-0.15189789
19,-0.07486869,0.37090698,-0.20803154,0.23408349,-0.34697878,-0.2711941,-0.16264607,-0.26815265,0.040567398,-0.35310775,0.31220222,0.24582815,0.09604982,-0.22146419,-0.20807426,-0.15234764,-0.032936923,0.34313563,-0.1377697,0.23412888,0.034719434,0.21293084,-0.102372564,0.31030908,0.106439866,-0.31771025,-0.018109633,0.11145136,-0.121133834,-0.28643724
20,0.0075910515,0.12074029,-0.104405835,-0.028535603,-0.001510314,-0.14126162,-0.14162093,-0.13842803,-0.053413726,-0.043401234,0.11063168,0.11030856,0.056359902,-0.09686145,-0.018465579,-0.12000277,-0.0031503295,0.10374865,0.097571515,0.05644961,-0.055712897,-0.048275474,0.08424881,0.084002934,-0.0019762933,-0.12413189,0.07686759,0.044006888,-0.081774645,-0.12307328
21,0.052135263,-0.029125152,-0.00515713,-0.011486717,-0.042675022,-0.0034636096,0.069457196,-0.03809572,0.03685908,0.0009955819,0.02783466,0.0058382344,-0.046268895,-0.021883782,-0.069753565,-0.0016493597,-0.0100531615,0.06806846,-0.0055212476,-0.06620271,-0.050332483,-0.07193567,-0.03917128,-0.0033511042,0.04809596,0.014524342,0.028648281,0.07642808,-0.06491568,0.11344499
22,0.09168859,-0.11830344,0.11534469,-0.05291952,0.040920395,0.074697696,0.040720966,0.14009543,0.068972096,0.0951042,-0.16922596,0.04357893,-0.11080957,0.08631009,0.073784195,0.050768048,0.0029765023,-0.16298905,0.14675108,-0.19583404,-0.059994284,0.021681584,-0.050697356,-0.088732906,-0.06804678,0.1513122,-0.092671536,-0.094722725,-0.022051126,0.13360989
23,-0.11696745,-0.07982739,0.12173558,-0.13170603,-0.049452983,-0.043439366,0.13995443,0.037481397,-0.03652445,0.003052022,-0.021626001,0.06885429,-0.102224775,0.016381022,-0.10962942,0.019534584,0.03871735,-0.04726783,-0.029380627,-0.08758318,0.016690811,0.078899175,0.059949633,-0.044022966,-0.034234278,0.0073299236,0.048279345,0.016609121,-0.059934344,0.05799072
24,-0.087109916,0.3042431,-0.34523648,0.09392969,-0.18294945,-0.2674083,-0.326126,-0.34788036,0.06384811,-0.10999955,0.38943115,0.35332504,0.2909531,-0.15184458,-0.18404718,-0.059489693,0.009826455,0.33444086,-0.2766634,0.12582406,0.19907242,-0.07296296,0.03737059,0.122583896,-0.017317334,-0.4532005,0.09758541,0.245464,-0.17141043,-0.30363393
25,-0.054509904,-0.1756357,0.071231,-0.0702483,0.16398229,0.22513346,-0.00044290637,0.0884027,0.06087289,0.009266356,-0.14569527,-0.078039736,-0.03571463,0.01874443,0.04378409,0.06620054,0.03718586,-0.14248927,0.013620504,-0.13481139,0.057208654,-0.07069181,0.050835107,-0.14737913,-0.04795197,0.0965267,-0.039595716,-0.022010114,-0.00087929924,0.12903331
26,0.18769057,-0.1635813,0.19048181,-0.10676109,0.14713033,0.1299867,0.061115857,0.17004977,-0.06273414,0.20864464,-0.20491073,-0.19236887,-0.090239234,0.103550844,-0.0015678592,0.039640345,0.05579682,-0.18588391,0.19848315,-0.17495906,-0.04199979,-0.120374136,-0.013953761,-0.22357453,-0.17479241,0.20183054,-0.09690201,-0.22547549,0.031095551,0.19273786
27,0.09214425,-0.09623882,0.05853509,0.12368973,-0.003943595,0.064568266,0.109437495,-0.01861664,-0.06930991,0.009690685,-0.038983937,-0.009802437,-0.08630587,0.008304515,0.03949372,0.062033016,-0.1455169,0.027257215,0.106853396,-0.013880074,0.060654696,0.005303652,-0.06815074,-0.008114785,0.04983046,0.14762327,-0.06332992,-0.105936505,0.058288965,0.08818969
28,0.020632768,-0.066821635,0.13786696,-0.099143915,0.00026573887,0.068694316,-0.00869278,-0.039570462,0.23218217,-0.08023239,-0.1395854,0.08749866,-0.05024484,-0.13295761,-0.005340358,-0.00402582,0.16823584,-0.14250225,-0.04815465,-0.0880241,-0.051450938,-0.21987815,0.046115782,-0.11806925,-0.10860257,0.120423295,0.030233804,0.013745568,-0.013439768,-0.022521315
29,-0.012969525,-0.026135912,0.08048577,-0.09229391,0.05578046,0.14709216,0.014302825,0.10958896,0.16503753,0.007833024,-0.06802038,-0.1648036,-0.13608138,0.16382083,0.031914666,-0.0075460533,-0.031826966,-0.17828156,-0.0660487,0.01121814,-0.0107736215,0.12534048,0.17643496,0.017275276,-0.095319115,0.111923546,-0.08658094,0.043942507,0.024801426,0.14403287
30,0.030384297,0.06079928,0.090804964,-0.12020717,0.09675032,0.0959417,-0.17318438,-0.073687434,-0.017583571,0.044227164,0.03377767,-0.20427144,0.14301819,0.0002536758,0.030313257,-0.11887043,0.034215216,0.0021258914,-0.08499697,0.055670906,-0.011875205,-0.032045066,0.2214597,-0.0051914644,-0.158231,-0.045390856,0.020772604,-0.060475405,0.024706172,0.008982019
31,0.06744675,-0.050861605,0.13076071,0.060730148,-0.02045828,0.14208454,0.089818366,0.0149639,-0.011692509,0.1066957,-0.12963828,-0.044066183,-0.08126183,0.08647918,0.13214947,-0.04425989,-0.0644191,-0.121592656,0.01953664,-0.08747112,-0.010612921,0.05173392,-0.09805069,-0.018413218,0.049363334,0.06314827,-0.1029903,-0.047649585,-0.011844131,0.08281423
32,0.028418237,0.10312363,-0.16776592,-0.031175138,-0.047660425,-0.22264579,-0.21206087,-0.17779034,0.17496523,-0.1220936,0.18777582,0.042058162,0.09628626,-0.1104539,-0.0673647,-0.03221831,-0.0025038954,0.21289918,-0.04713747,0.10978297,-0.01739227,-0.24689448,-0.04289829,0.0810616,-0.2061303,-0.124928415,0.12976797,0.13250072,-0.1738973,-0.18341237
33,-0.0039995885,-0.061502438,0.08299237,0.03094052,0.0024433003,0.13740598,0.10921519,0.02611723,-0.019184513,-0.015855068,-0.11008585,-0.012874703,-0.085611105,0.04254837,0.007125782,-0.0064620427,-0.0014620549,-0.1282937,-0.015106718,-0.046745084,-0.032867495,-0.026264254,-0.034578267,-0.050522294,0.06651078,0.073391505,-0.041113663,0.04858894,0.030882057,0.03879627
34,-0.06814493,0.1275105,-0.13952196,-0.14872855,0.10897618,-0.07448642,-0.109375864,-0.14239407,0.25685588,-0.08757244,0.03841012,0.18023902,0.07545523,-0.05065625,0.044467285,-0.046515107,0.061162785,-0.10764647,-0.21211703,-0.07364369,-0.041147586,-0.18448037,0.13349889,-0.08762943,-0.054137517,-0.10360449,0.044715054,0.13530958,-0.058584027,-0.061836183
35,-0.059257437,-0.038329154,0.2302674,-0.21669322,0.10399651,0.14053433,0.019073859,0.15650988,0.2891466,0.09737243,-0.09187143,-0.15472785,-0.011696744,-0.07940961,0.11359405,0.008960868,0.103055626,-0.17436849,-0.18865332,-0.04282681,-0.15883411,-0.15016648,0.16469643,0.045448706,-0.0025593292,0.17255059,0.014217463,-0.019083692,-0.03807248,-0.030939989
36,0.029341968,0.063634925,0.1699787,-0.028965244,0.07812852,0.09054173,-0.015235531,-0.006154199,0.10524055,0.01542773,-0.0818947,-0.10115991,0.047136713,-0.01148412,-0.08592293,-0.031845797,0.08550984,-0.10125934,-0.096506126,-0.0839308,-0.064245604,0.018154418,0.03411504,-0.0005889603,-0.13894138,-0.029336149,-0.30106866,-0.05703723,-0.082020566,0.11660465
37,-0.15346369,0.15675032,-0.2304463,0.032079697,-0.09686132,-0.17584631,-0.14699046,-0.20157279,0.067313105,-0.097953536,0.2564866,0.11462392,0.07161653,-0.0049047614,0.043411452,-0.18661511,-0.011268643,0.27046457,-0.082879536,0.25560895,0.024415083,0.015931964,0.083205126,0.24301688,0.06887403,-0.26968223,0.33114666,0.26054916,0.011963456,-0.17648244
38,0.068424776,-0.075567976,0.15274455,0.0203332,-0.014750753,0.049457297,0.15855965,0.16798337,0.045461215,0.05977379,-0.052848745,0.05087424,-0.13465382,-0.0012625809,0.056447286,0.028786262,-0.06354453,-0.22256596,-0.009931191,-0.042906392,-0.042341862,0.035558686,-0.030525746,-0.13989018,0.12463557,0.011024347,-0.18821815,-0.061612368,-0.0126432255,0.13856296
39,-0.050820984,-0.3161106,0.28896755,0.26693523,-0.09975086,0.3975124,0.3203334,0.00086806645,-0.24938606,0.10616791,-0.3648601,-0.14592041,-0.2755277,0.25521237,0.18910128,0.00040581214,-0.091989785,-0.32126883,0.25380948,-0.11676525,0.013789122,0.21912858,-0.3339429,-0.06745221,0.34113273,0.28967008,-0.11665066,-0.1274626,0.13295975,0.28668177
40,-0.09763749,-0.0369565,0.07279547,-0.091527276,0.13772573,-0.06470942,-0.03282202,0.0749008,0.14088133,0.086716145,-0.0415382,0.048793487,-0.025748737,-0.009662432,-0.0018680579,0.066258855,0.012071042,-0.10114636,-0.03988408,-0.0928296,-0.01353819,-0.012478728,0.037264038,-0.044938687,-0.114196874,-0.0059906803,0.1364951,-0.011795499,-0.0025629653,0.04103356
41,0.17512758,-0.21488503,0.33550075,-0.041908305,0.102061525,0.1949838,0.18046008,0.28307837,-0.052170355,0.24049757,-0.16803223,-0.20555283,-0.17867236,0.1713357,0.14290068,0.06459378,-0.030158497,-0.316397,0.1830045,-0.32016325,-0.021067606,-0.062380206,0.10246524,-0.3568266,-0.08514854,0.24032657,-0.299952,-0.23532104,0.055709507,0.4108884
42,0.0927598,-0.11918997,0.13701786,0.047970835,0.018891897,0.1699608,0.14364557,0.023108995,-0.077649444,0.09722895,-0.18656728,-0.03942124,-0.1540843,0.13374533,-0.07120739,-0.067495316,-0.04794081,-0.14590274,-0.037027586,-0.10650467,-0.08675309,0.0861927,-0.18713847,-0.057672653,0.14350422,0.15152949,-0.15155388,0.058140725,0.15756002,0.059079044
43,-0.11094122,0.2213158,-0.24567725,0.059288453,-0.03552282,-0.19635843,-0.23023352,-0.16998066,0.014896009,-0.2063612,0.33717045,0.12383411,0.17836253,-0.063010275,0.018479958,-0.123212785,-0.054977894,0.2822091,-0.112448886,0.27937058,-0.051135805,-0.052625284,0.069083445,0.15820651,-0.09810967,-0.21862763,0.20735016,0.18446192,-0.18894881,-0.21853906
44,-0.23718946,0.31361416,-0.34577757,0.19344617,-0.30744064,-0.36222598,-0.2666286,-0.37059534,0.20118254,-0.45900568,0.47678566,0.34219706,0.110584304,-0.20410697,-0.032459274,-0.033315785,-0.011083302,0.43452442,-0.30924824,0.35295448,-0.021682775,-0.06191318,0.029341795,0.3036141,0.18917169,-0.38487396,0.242904,0.37262782,-0.17577098,-0.36090568
45,-0.06250269,-0.36665776,0.21457751,0.040870942,-0.089312784,0.21659663,0.21099645,0.27628872,-0.016344165,-0.01159358,-0.2905414,-0.13322105,-0.054451924,0.13251425,0.039079778,0.09484819,0.021669252,-0.2552708,0.11212836,-0.1280666,-0.17527407,-0.14810394,0.034521967,-0.016693538,0.21412525,0.21332352,0.046498917,-0.19913194,0.037661307,0.03269732
46,0.15684105,-0.1345264,0.26259795,-0.14155091,0.21191597,0.19495183,0.10535925,0.21395043,-0.1690649,0.27628002,-0.33200106,-0.24639255,-0.17026763,0.02197065,0.007811402,0.06549418,-0.092810206,-0.3291352,0.25649306,-0.31885803,0.021440253,-0.093455434,0.025356952,-0.29069376,-0.18274066,0.30071798,-0.23493579,-0.22458847,-0.011820101,0.26880625
47,-0.055941887,-0.1200346,0.10934305,0.10802329,0.023265455,0.18185727,0.06755146,0.13741873,-0.07343765,0.11462714,-0.07066934,-0.048600238,-0.05407225,0.048135307,0.06821282,-0.056888595,-0.025843643,-0.12355834,0.045335613,-0.015230998,0.004353813,0.039484877,-0.12438597,0.019384952,0.063246414,0.16000424,-0.059811503,-0.04704949,0.061938904,0.072295025
48,-0.036121693,0.11646586,-0.14570369,-0.04397337,-0.0041138106,-0.14173937,-0.117843606,-0.18560757,0.11714025,-0.23003219,0.1590529,0.08940257,0.02373584,-0.076827176,-0.013138453,-0.033931468,0.12954625,0.065936714,-0.12799048,0.05490118,-0.04850546,-0.13829574,0.11479325,0.018314162,-0.022797583,-0.18579456,0.102154784,0.10507817,-0.05620861,-0.1329597
49,-0.06850275,-0.010206622,-0.08837221,-0.1174999,0.06369102,-0.123212434,-0.10235056,-0.0119271735,0.0073022284,-0.0062525007,0.042675562,-0.036190245,0.02188373,-0.10168735,0.0363815,-0.014380973,0.04492524,0.056818765,-0.007327081,0.035293754,0.007949979,-0.11875314,0.122818746,0.041102428,-0.13155577,-0.06189145,0.06610132,0.00506942,0.023515299,-0.11505884
50,0.05173418,-0.23263282,0.09442715,-0.17540431,0.17072038,-0.05981414,-0.035343852,0.090157375,0.3451494,-0.039102454,-0.037631527,-0.038574137,0.055155765,-0.17806062,0.021344984,0.20626694,0.21777774,0.030122673,-0.30050018,-0.1375786,-0.016194755,-0.1528181,0.15348542,-0.34469,-0.19628698,-0.024800457,0.0016047191,0.057665497,-0.09472228,0.037344653
51,-0.04995099,-0.09602513,0.10846593,-0.039652042,-0.023902014,0.2409309,0.17432766,0.07761738,0.017002467,0.038219463,-0.12798402,0.07687127,-0.10217827,0.06440682,-0.15937133,0.060348943,-0.027497845,-0.14809982,0.022698272,-0.17331183,-0.10081338,0.03730812,-0.075633936,-0.2058106,0.08843681,0.09582589,-0.05988954,-0.049861237,0.07958153,0.043883074
52,-0.07849443,-0.26593792,0.2117305,0.13173877,0.1524479,0.2344342,0.19854084,0.13319443,-0.042365033,-0.08515446,-0.06867513,-0.16840105,0.16326487,-0.074374825,0.10380144,0.11893979,0.12710556,-0.082353175,-0.08492714,-0.10089437,0.02848247,0.049767658,0.10165519,-0.10562865,-0.0126276985,0.09723817,-0.094352394,-0.04842088,-0.062423963,0.07980022
53,-0.013071321,0.004675125,-0.024994012,0.005413216,-0.005510717,-0.0015212945,0.04167777,0.0022989209,0.0035858883,-0.0018815462,0.020959977,0.025703158,-0.0023240237,0.026378257,-0.01248244,0.01907196,-0.0029844006,0.0176862,0.016911399,0.034743518,0.0050629247,-0.006241212,-0.03172736,-0.003939344,0.01806535,-0.012400678,0.039128866,0.0060648196,0.00303636,-0.008987565
54,0.07992484,-0.08007893,0.017383212,-0.058088556,0.00036492955,0.09437126,0.03332391,0.12963682,0.05402442,0.05644604,-0.027203469,-0.049027275,-0.00862977,-0.0115076965,0.027150717,0.030391071,0.06807949,-0.041275755,-0.025881113,-0.06685481,0.032659408,-0.03192088,-0.06609423,-0.06977902,-0.06915477,0.0826703,-0.038817793,-0.07531098,3.1866857e-05,0.07278789
55,0.11866368,-0.18978065,0.31965303,-0.13558298,0.13445242,0.10710381,0.26574817,0.30582142,-0.062373105,0.15081528,-0.37049723,-0.2508595,-0.0961856,0.13197488,-0.06327751,-0.031491466,0.052435674,-0.40472955,0.15364262,-0.24327286,-0.049389448,0.060845904,-0.04203662,-0.11895114,-0.0097982995,0.24841845,-0.27703413,-0.27653828,0.06028945,0.34016904
56,0.04359192,0.05890322,-0.05875112,0.10397793,-0.0014008452,-0.10229585,-0.11454744,-0.07487003,0.014517636,-0.013399618,0.0049499203,0.10630154,-0.10026594,-0.05216574,0.088042416,0.0055153286,0.09177695,0.15173386,0.004762478,0.21079819,0.084606834,-0.14445415,0.118530095,-0.010207708,-0.16856878,-0.07436169,0.20106211,0.07775031,-0.026402231,-0.09725224
57,-0.15224555,-0.1527773,0.15322824,0.03498467,0.13027048,0.13843207,0.22997391,0.2678419,0.076054424,-0.11081735,-0.105456404,0.0552936,-0.08550833,0.103969194,-0.08773795,0.12051018,0.120277196,-0.10072016,-0.10727998,-0.09369949,0.081137806,-0.096529305,0.12750678,-0.045313347,-0.1025398,0.08314315,0.07878154,0.19670117,-0.016057845,-0.004014507
58,-0.017572155,-0.008031408,0.036575314,-0.00062876695,-0.026470622,-0.056838337,0.06204175,0.002496563,-0.003462023,-0.025434013,0.006015906,-0.0015723658,-0.044741355,-0.02141184,0.00063384336,-0.09590275,0.04057108,-0.060184486,-0.061677776,-0.0309697,-0.003694273,0.026509667,0.0917488,0.010587931,0.00044928456,0.008779715,-0.09319124,-0.020537127,-0.042298,0.02224759
59,0.00420408,-0.2680339,0.15812725,0.07280858,0.1803212,0.27265987,0.13418196,0.2616392,-0.04499006,0.1781951,-0.31911272,-0.25150076,-0.106076255,0.08902233,0.21223257,0.13495894,-0.08867607,-0.33058786,0.0034359584,-0.055089846,0.05265442,-0.048683744,0.06311665,-0.085782774,-0.06001547,0.30081287,-0.190613,-0.18034124,0.10676532,0.1499291
60,-0.060894873,0.050719142,0.0028295545,-0.018279187,0.080468886,0.074683316,-0.08239399,-0.09360271,-0.012060036,0.00917983,-0.027318954,-0.051829334,0.0926111,-0.028778998,-0.0584237,-0.043826006,-0.01890139,0.013647559,-0.010200434,0.0060460586,-0.05676304,0.0051513393,0.053590916,0.075094424,-0.042079836,-0.03000147,0.009962101,-0.006559409,0.07824945,-0.028562354
61,0.018544225,0.33082622,-0.20340635,-0.071484946,-0.13922928,-0.29959917,-0.33103067,-0.23709542,-0.024362871,0.20548938,0.42378503,-0.031890843,-0.096646376,0.048300333,-0.10845109,-0.002947595,-0.1473114,0.026526831,0.12743148,-0.020906467,-0.070026934,-0.008157948,0.16103743,0.020287538,-0.110643536,-0.15711753,0.08056095,0.038062707,0.0021636568,-0.21893561
62,0.06076773,-0.18121865,0.1158661,0.037969712,0.04472569,0.2144529,0.09454658,0.08864729,0.07025756,0.08070539,-0.22487794,-0.055930026,-0.06694012,0.11844003,0.03578686,0.009048435,-0.037438095,-0.2447171,0.07001392,-0.23556726,-0.09859442,0.072355635,-0.10207464,-0.14351347,0.060557142,0.22375683,-0.22851484,-0.15595815,0.11682873,0.1772684
63,-0.0066211596,-0.12412472,0.20138133,-0.10755405,0.041527756,0.16467164,0.15723059,0.107775144,0.0680658,0.18249829,-0.1824491,-0.053950097,-0.076914534,0.079742596,-0.087224126,0.10599534,0.05301559,-0.2575931,0.017318888,-0.15645696,0.05403016,0.004467174,-0.0719723,-0.16453366,0.0052935984,0.12563258,-0.09384865,-0.036961116,0.013767881,0.06564918
64,0.15459049,-0.13527656,0.18446518,-0.10472886,0.0951585,0.15587142,0.056384526,0.13911599,0.0633129,0.13632317,-0.19311541,-0.0013346554,-0.1209892,0.13091323,-0.07467901,0.10163272,0.016231315,-0.18875544,0.010019243,-0.104689114,-0.017242745,-0.010808697,0.009493874,-0.18940625,-0.06862406,0.19374456,-0.13878714,-0.0934513,-0.017256321,0.1628155
65,0.096532956,-0.059547987,-0.017453063,-0.074325524,0.14535224,0.22006884,-0.021762948,0.134297,-0.058601044,-0.020035189,-0.12985073,-0.23746638,0.0075596194,-0.014893695,0.01053735,-0.20237547,0.068597935,-0.1724253,0.041279305,-0.084728286,0.098949805,-0.18294844,0.110086806,-0.030632088,-0.16962291,0.16767563,0.013982738,-0.23612514,-0.09374359,0.09716001
66,0.05643186,-0.20385417,0.16548404,-0.04973885,0.12953122,0.22173598,0.17612275,0.22647871,0.16159318,-0.023287198,-0.23718023,-0.2234795,0.035559695,0.026019638,0.1475491,0.21616869,0.09220133,-0.18931413,-0.10195115,-0.099172115,-0.02712125,-0.11204901,0.08295189,-0.24433255,-0.14875476,0.19206731,-0.018726952,-0.030661803,-0.03083553,0.12402885
67,0.06937532,0.11711359,-0.07850701,-0.024278354,-0.13397749,-0.15985134,-0.1402324,-0.12044845,0.066312835,-0.055644173,0.100909136,0.00029906098,-0.038206056,-0.022427745,0.022273537,-0.052526344,-0.009948989,0.08459316,-0.032530103,0.09208564,-0.02045117,-0.045169186,-0.08017243,0.022514021,-0.07399396,-0.083717965,0.11400112,0.1294513,0.02632598,-0.086447254
68,-0.0022540276,0.22427206,-0.20260705,0.011658705,-0.082458824,-0.25144506,-0.16181916,-0.20271502,0.20123443,-0.0952868,0.18005951,0.12845194,0.18965612,-0.15243751,-0.07777454,-0.011227219,-0.0972644,0.13482976,-0.18353765,0.035446458,0.0127759185,-0.027628627,0.047378574,0.16816883,0.040354833,-0.15243326,0.0937245,0.020487724,-0.135052,-0.20640106
